time,ecg_signal
6.678,0.034
6.68,0.034
6.682,0.024
6.684,0.02
6.686,0.015
6.688,0.01
6.69,0.005
6.692,0.0
6.694,-0.005
6.696,-0.01
6.698,0.0
6.7,0.005
6.702,0.015
6.704,0.015
6.706,0.015
6.708,0.005
6.71,0.0
6.712,0.0
6.714,0.024
6.716,0.024
6.718,0.02
6.72,0.02
6.722,0.029
6.724,0.034
6.726,0.034
6.728,0.034
6.73,0.029
6.732,0.024
6.734,0.015
6.736,0.01
6.738,0.015
6.74,0.015
6.742,0.01
6.744,0.01
6.746,0.02
6.748,0.02
6.75,0.015
6.752,0.015
6.754,0.01
6.756,0.01
6.758,0.01
6.76,0.01
6.762,0.01
6.764,0.02
6.766,0.02
6.768,0.015
6.77,0.015
6.772,0.015
6.774,0.005
6.776,0.005
6.778,0.02
6.78,0.034
6.782,0.034
6.784,0.029
6.786,0.02
6.788,0.02
6.79,0.02
6.792,0.02
6.794,0.015
6.796,0.01
6.798,-0.01
6.8,0.0
6.802,0.015
6.804,0.02
6.806,0.024
6.808,0.029
6.81,0.024
6.812,0.024
6.814,0.024
6.816,0.024
6.818,0.024
6.82,0.015
6.822,0.039
6.824,0.034
6.826,0.01
6.828,0.01
6.83,0.015
6.832,0.005
6.834,0.0
6.836,0.0
6.838,0.0
6.84,-0.005
6.842,0.005
6.844,0.015
6.846,0.034
6.848,0.054
6.85,0.039
6.852,0.029
6.854,0.015
6.856,0.01
6.858,0.015
6.86,0.015
6.862,0.015
6.864,0.015
6.866,0.005
6.868,-0.01
6.87,-0.01
6.872,-0.01
6.874,0.005
6.876,0.015
6.878,0.024
6.88,0.015
6.882,0.005
6.884,-0.01
6.886,-0.01
6.888,0.005
6.89,0.015
6.892,0.0
6.894,0.01
6.896,0.02
6.898,0.02
6.9,0.01
6.902,0.005
6.904,0.005
6.906,0.01
6.908,0.01
6.91,0.005
6.912,0.005
6.914,0.015
6.916,0.015
6.918,0.02
6.92,0.02
6.922,0.01
6.924,0.005
6.926,0.0
6.928,-0.005
6.93,0.005
6.932,0.005
6.934,0.01
6.936,0.02
6.938,0.034
6.94,0.034
6.942,0.034
6.944,0.034
6.946,0.029
6.948,0.024
6.95,0.02
6.952,0.01
6.954,0.01
6.956,0.005
6.958,0.005
6.96,0.005
6.962,0.005
6.964,0.005
6.966,0.0
6.968,-0.005
6.97,-0.015
6.972,-0.015
6.974,-0.02
6.976,-0.024
6.978,-0.044
6.98,-0.054
6.982,-0.063
6.984,-0.073
6.986,-0.044
6.988,-0.029
6.99,-0.01
6.992,0.005
6.994,0.029
6.996,-0.005
6.998,0.0
7.0,0.029
7.002,0.015
7.004,0.01
7.006,0.005
7.008,0.0
7.01,-0.015
7.012,-0.02
7.014,-0.024
7.016,-0.029
7.018,-0.024
7.02,-0.02
7.022,-0.015
7.024,-0.01
7.026,-0.015
7.028,-0.02
7.03,-0.024
7.032,-0.029
7.034,-0.034
7.036,-0.039
7.038,-0.044
7.04,-0.049
7.042,-0.068
7.044,-0.078
7.046,-0.088
7.048,-0.098
7.05,-0.088
7.052,-0.078
7.054,-0.068
7.056,-0.059
7.058,-0.044
7.06,-0.029
7.062,-0.015
7.064,0.0
7.066,-0.015
7.068,-0.02
7.07,-0.024
7.072,-0.029
7.074,-0.044
7.076,-0.049
7.078,-0.054
7.08,-0.059
7.082,-0.054
7.084,-0.049
7.086,-0.034
7.088,-0.02
7.09,-0.02
7.092,-0.01
7.094,-0.015
7.096,-0.015
7.098,0.0
7.1,0.01
7.102,0.01
7.104,0.0
7.106,0.0
7.108,0.01
7.11,0.015
7.112,0.024
7.114,0.015
7.116,0.005
7.118,0.005
7.12,0.01
7.122,0.02
7.124,0.02
7.126,0.039
7.128,0.044
7.13,0.059
7.132,0.059
7.134,0.059
7.136,0.063
7.138,0.059
7.14,0.054
7.142,0.044
7.144,0.034
7.146,0.039
7.148,0.039
7.15,0.039
7.152,0.034
7.154,0.024
7.156,0.029
7.158,0.044
7.16,0.049
7.162,0.024
7.164,0.01
7.166,0.005
7.168,-0.01
7.17,-0.034
7.172,-0.049
7.174,-0.034
7.176,-0.034
7.178,-0.063
7.18,-0.078
7.182,-0.083
7.184,-0.078
7.186,-0.073
7.188,-0.083
7.19,-0.078
7.192,-0.073
7.194,-0.098
7.196,-0.102
7.198,-0.107
7.2,-0.112
7.202,-0.102
7.204,-0.093
7.206,-0.088
7.208,-0.088
7.21,-0.083
7.212,-0.078
7.214,-0.073
7.216,-0.088
7.218,-0.088
7.22,-0.088
7.222,-0.098
7.224,-0.112
7.226,-0.112
7.228,-0.137
7.23,-0.137
7.232,-0.107
7.234,-0.102
7.236,-0.102
7.238,-0.088
7.24,-0.117
7.242,-0.151
7.244,-0.112
7.246,-0.059
7.248,-0.034
7.25,0.0
7.252,0.063
7.254,0.122
7.256,0.234
7.258,0.356
7.26,0.439
7.262,0.498
7.264,0.581
7.266,0.639
7.268,0.595
7.27,0.498
7.272,0.376
7.274,0.254
7.276,0.132
7.278,0.015
7.28,-0.107
7.282,-0.224
7.284,-0.317
7.286,-0.376
7.288,-0.415
7.29,-0.395
7.292,-0.307
7.294,-0.22
7.296,-0.215
7.298,-0.205
7.3,-0.156
7.302,-0.107
7.304,-0.063
7.306,-0.044
7.308,-0.044
7.31,-0.039
7.312,-0.049
7.314,-0.049
7.316,-0.049
7.318,-0.059
7.32,-0.073
7.322,-0.068
7.324,-0.063
7.326,-0.059
7.328,-0.034
7.33,-0.039
7.332,-0.049
7.334,-0.063
7.336,-0.073
7.338,-0.068
7.34,-0.073
7.342,-0.068
7.344,-0.063
7.346,-0.054
7.348,-0.054
7.35,-0.054
7.352,-0.054
7.354,-0.073
7.356,-0.102
7.358,-0.122
7.36,-0.142
7.362,-0.132
7.364,-0.107
7.366,-0.054
7.368,-0.029
7.37,0.0
7.372,0.01
7.374,0.015
7.376,0.024
7.378,0.015
7.38,0.005
7.382,-0.005
7.384,-0.005
7.386,-0.005
7.388,-0.01
7.39,-0.015
7.392,-0.02
7.394,-0.02
7.396,-0.024
7.398,-0.024
7.4,-0.015
7.402,-0.034
7.404,-0.029
7.406,-0.034
7.408,-0.039
7.41,-0.029
7.412,-0.029
7.414,-0.02
7.416,-0.02
7.418,-0.034
7.42,-0.059
7.422,-0.073
7.424,-0.068
7.426,-0.059
7.428,-0.054
7.43,-0.054
7.432,-0.049
7.434,-0.034
7.436,-0.02
7.438,-0.01
7.44,-0.005
7.442,0.02
7.444,0.024
7.446,0.034
7.448,0.039
7.45,0.044
7.452,0.049
7.454,0.039
7.456,0.029
7.458,0.039
7.46,0.024
7.462,0.024
7.464,0.029
7.466,0.034
7.468,0.034
7.47,0.039
7.472,0.039
7.474,0.049
7.476,0.049
7.478,0.059
7.48,0.059
7.482,0.054
7.484,0.054
7.486,0.059
7.488,0.054
7.49,0.049
7.492,0.063
7.494,0.059
7.496,0.049
7.498,0.034
7.5,0.054
7.502,0.063
7.504,0.059
7.506,0.102
7.508,0.117
7.51,0.132
7.512,0.166
7.514,0.181
7.516,0.176
7.518,0.176
7.52,0.181
7.522,0.166
7.524,0.161
7.526,0.156
7.528,0.161
7.53,0.161
7.532,0.171
7.534,0.171
7.536,0.185
7.538,0.176
7.54,0.161
7.542,0.161
7.544,0.161
7.546,0.161
7.548,0.176
7.55,0.176
7.552,0.185
7.554,0.181
7.556,0.166
7.558,0.151
7.56,0.142
7.562,0.127
7.564,0.122
7.566,0.093
7.568,0.068
7.57,0.102
7.572,0.127
7.574,0.151
7.576,0.151
7.578,0.166
7.58,0.142
7.582,0.122
7.584,0.112
7.586,0.102
7.588,0.093
7.59,0.088
7.592,0.063
7.594,0.054
7.596,0.049
7.598,0.029
7.6,0.02
7.602,0.0
7.604,-0.005
7.606,-0.015
7.608,-0.015
7.61,-0.015
7.612,-0.02
7.614,-0.034
7.616,-0.034
7.618,-0.029
7.62,-0.044
7.622,-0.054
7.624,-0.059
7.626,-0.059
7.628,-0.059
7.63,-0.073
7.632,-0.083
7.634,-0.083
7.636,-0.083
7.638,-0.088
7.64,-0.098
7.642,-0.098
7.644,-0.098
7.646,-0.098
7.648,-0.098
7.65,-0.117
7.652,-0.127
7.654,-0.137
7.656,-0.142
7.658,-0.122
7.66,-0.122
7.662,-0.112
7.664,-0.093
7.666,-0.068
7.668,-0.078
7.67,-0.083
7.672,-0.083
7.674,-0.098
7.676,-0.102
7.678,-0.107
7.68,-0.112
7.682,-0.107
7.684,-0.093
7.686,-0.088
7.688,-0.083
7.69,-0.073
7.692,-0.068
7.694,-0.063
7.696,-0.059
7.698,-0.063
7.7,-0.068
7.702,-0.073
7.704,-0.078
7.706,-0.078
7.708,-0.073
7.71,-0.063
7.712,-0.063
7.714,-0.063
7.716,-0.073
7.718,-0.078
7.72,-0.078
7.722,-0.073
7.724,-0.073
7.726,-0.078
7.728,-0.078
7.73,-0.078
7.732,-0.073
7.734,-0.073
7.736,-0.073
7.738,-0.078
7.74,-0.083
7.742,-0.093
7.744,-0.098
7.746,-0.088
7.748,-0.083
7.75,-0.083
7.752,-0.078
7.754,-0.063
7.756,-0.059
7.758,-0.059
7.76,-0.054
7.762,-0.059
7.764,-0.059
7.766,-0.059
7.768,-0.059
7.77,-0.068
7.772,-0.059
7.774,-0.059
7.776,-0.063
7.778,-0.063
7.78,-0.063
7.782,-0.073
7.784,-0.073
7.786,-0.073
7.788,-0.063
7.79,-0.068
7.792,-0.078
7.794,-0.083
7.796,-0.088
7.798,-0.093
7.8,-0.098
7.802,-0.088
7.804,-0.078
7.806,-0.083
7.808,-0.059
7.81,-0.073
7.812,-0.078
7.814,-0.083
7.816,-0.088
7.818,-0.093
7.82,-0.093
7.822,-0.093
7.824,-0.093
7.826,-0.098
7.828,-0.112
7.83,-0.093
7.832,-0.102
7.834,-0.132
7.836,-0.137
7.838,-0.137
7.84,-0.151
7.842,-0.146
7.844,-0.137
7.846,-0.127
7.848,-0.122
7.85,-0.112
7.852,-0.112
7.854,-0.102
7.856,-0.093
7.858,-0.102
7.86,-0.107
7.862,-0.117
7.864,-0.117
7.866,-0.122
7.868,-0.122
7.87,-0.122
7.872,-0.122
7.874,-0.112
7.876,-0.127
7.878,-0.127
7.88,-0.127
7.882,-0.132
7.884,-0.122
7.886,-0.112
7.888,-0.122
7.89,-0.132
7.892,-0.146
7.894,-0.146
7.896,-0.132
7.898,-0.142
7.9,-0.156
7.902,-0.146
7.904,-0.137
7.906,-0.127
7.908,-0.137
7.91,-0.142
7.912,-0.142
7.914,-0.137
7.916,-0.137
7.918,-0.142
7.92,-0.142
7.922,-0.151
7.924,-0.151
7.926,-0.146
7.928,-0.146
7.93,-0.151
7.932,-0.151
7.934,-0.151
7.936,-0.151
7.938,-0.171
7.94,-0.19
7.942,-0.205
7.944,-0.215
7.946,-0.19
7.948,-0.171
7.95,-0.151
7.952,-0.132
7.954,-0.112
7.956,-0.102
7.958,-0.093
7.96,-0.088
7.962,-0.098
7.964,-0.102
7.966,-0.102
7.968,-0.102
7.97,-0.112
7.972,-0.112
7.974,-0.117
7.976,-0.122
7.978,-0.112
7.98,-0.112
7.982,-0.117
7.984,-0.122
7.986,-0.122
7.988,-0.122
7.99,-0.122
7.992,-0.122
7.994,-0.107
7.996,-0.107
7.998,-0.102
8.0,-0.102
8.002,-0.107
8.004,-0.093
8.006,-0.088
8.008,-0.098
8.01,-0.102
8.012,-0.107
8.014,-0.112
8.016,-0.117
8.018,-0.127
8.02,-0.127
8.022,-0.127
8.024,-0.127
8.026,-0.142
8.028,-0.146
8.03,-0.151
8.032,-0.156
8.034,-0.127
8.036,-0.107
8.038,-0.088
8.04,-0.068
8.042,-0.063
8.044,-0.059
8.046,-0.054
8.048,-0.049
8.05,-0.054
8.052,-0.059
8.054,-0.063
8.056,-0.068
8.058,-0.078
8.06,-0.078
8.062,-0.078
8.064,-0.078
8.066,-0.088
8.068,-0.088
8.07,-0.088
8.072,-0.088
8.074,-0.098
8.076,-0.098
8.078,-0.098
8.08,-0.098
8.082,-0.107
8.084,-0.107
8.086,-0.107
8.088,-0.107
8.09,-0.093
8.092,-0.078
8.094,-0.063
8.096,-0.054
8.098,-0.024
8.1,-0.02
8.102,-0.01
8.104,0.0
8.106,0.01
8.108,0.01
8.11,0.0
8.112,-0.01
8.114,-0.015
8.116,-0.015
8.118,-0.01
8.12,-0.015
8.122,-0.024
8.124,-0.024
8.126,-0.02
8.128,-0.02
8.13,-0.02
8.132,0.0
8.134,0.005
8.136,0.01
8.138,0.0
8.14,0.0
8.142,0.005
8.144,0.005
8.146,0.0
8.148,-0.01
8.15,-0.02
8.152,-0.024
8.154,-0.02
8.156,-0.015
8.158,-0.015
8.16,-0.02
8.162,-0.02
8.164,-0.01
8.166,-0.01
8.168,-0.024
8.17,-0.029
8.172,-0.034
8.174,-0.049
8.176,-0.063
8.178,-0.083
8.18,-0.073
8.182,-0.078
8.184,-0.107
8.186,-0.107
8.188,-0.107
8.19,-0.098
8.192,-0.098
8.194,-0.112
8.196,-0.112
8.198,-0.112
8.2,-0.122
8.202,-0.122
8.204,-0.122
8.206,-0.122
8.208,-0.122
8.21,-0.127
8.212,-0.137
8.214,-0.151
8.216,-0.176
8.218,-0.166
8.22,-0.156
8.222,-0.166
8.224,-0.146
8.226,-0.127
8.228,-0.117
8.23,-0.112
8.232,-0.102
8.234,-0.107
8.236,-0.098
8.238,-0.098
8.24,-0.122
8.242,-0.151
8.244,-0.156
8.246,-0.146
8.248,-0.142
8.25,-0.102
8.252,-0.059
8.254,-0.024
8.256,0.02
8.258,0.102
8.26,0.21
8.262,0.312
8.264,0.395
8.266,0.449
8.268,0.527
8.27,0.6
8.272,0.6
8.274,0.527
8.276,0.449
8.278,0.346
8.28,0.215
8.282,0.083
8.284,-0.024
8.286,-0.117
8.288,-0.224
8.29,-0.298
8.292,-0.327
8.294,-0.337
8.296,-0.298
8.298,-0.239
8.3,-0.229
8.302,-0.224
8.304,-0.185
8.306,-0.156
8.308,-0.127
8.31,-0.122
8.312,-0.142
8.314,-0.151
8.316,-0.107
8.318,-0.059
8.32,-0.068
8.322,-0.078
8.324,-0.098
8.326,-0.122
8.328,-0.117
8.33,-0.112
8.332,-0.107
8.334,-0.083
8.336,-0.068
8.338,-0.068
8.34,-0.073
8.342,-0.073
8.344,-0.088
8.346,-0.102
8.348,-0.107
8.35,-0.112
8.352,-0.107
8.354,-0.112
8.356,-0.117
8.358,-0.122
8.36,-0.102
8.362,-0.093
8.364,-0.073
8.366,-0.054
8.368,-0.083
8.37,-0.088
8.372,-0.063
8.374,-0.068
8.376,-0.063
8.378,-0.068
8.38,-0.078
8.382,-0.083
8.384,-0.083
8.386,-0.083
8.388,-0.083
8.39,-0.073
8.392,-0.059
8.394,-0.059
8.396,-0.059
8.398,-0.059
8.4,-0.063
8.402,-0.073
8.404,-0.078
8.406,-0.073
8.408,-0.083
8.41,-0.068
8.412,-0.063
8.414,-0.059
8.416,-0.059
8.418,-0.059
8.42,-0.049
8.422,-0.049
8.424,-0.059
8.426,-0.078
8.428,-0.088
8.43,-0.078
8.432,-0.083
8.434,-0.083
8.436,-0.088
8.438,-0.088
8.44,-0.098
8.442,-0.088
8.444,-0.083
8.446,-0.083
8.448,-0.049
8.45,-0.034
8.452,-0.015
8.454,0.0
8.456,0.0
8.458,0.01
8.46,0.005
8.462,0.0
8.464,-0.01
8.466,-0.024
8.468,-0.024
8.47,-0.02
8.472,-0.005
8.474,-0.005
8.476,0.0
8.478,0.0
8.48,0.0
8.482,0.0
8.484,0.01
8.486,0.01
8.488,0.01
8.49,0.015
8.492,0.024
8.494,0.024
8.496,0.034
8.498,0.054
8.5,0.054
8.502,0.049
8.504,0.039
8.506,0.063
8.508,0.078
8.51,0.078
8.512,0.083
8.514,0.078
8.516,0.073
8.518,0.088
8.52,0.088
8.522,0.078
8.524,0.073
8.526,0.073
8.528,0.078
8.53,0.083
8.532,0.088
8.534,0.102
8.536,0.107
8.538,0.122
8.54,0.127
8.542,0.146
8.544,0.156
8.546,0.151
8.548,0.161
8.55,0.171
8.552,0.166
8.554,0.176
8.556,0.171
8.558,0.176
8.56,0.171
8.562,0.156
8.564,0.142
8.566,0.132
8.568,0.142
8.57,0.151
8.572,0.137
8.574,0.127
8.576,0.122
8.578,0.117
8.58,0.112
8.582,0.083
8.584,0.107
8.586,0.093
8.588,0.083
8.59,0.083
8.592,0.068
8.594,0.063
8.596,0.063
8.598,0.044
8.6,0.029
8.602,0.029
8.604,0.015
8.606,0.01
8.608,-0.01
8.61,-0.015
8.612,-0.024
8.614,-0.024
8.616,-0.024
8.618,-0.029
8.62,-0.044
8.622,-0.044
8.624,-0.039
8.626,-0.054
8.628,-0.063
8.63,-0.068
8.632,-0.063
8.634,-0.059
8.636,-0.068
8.638,-0.073
8.64,-0.068
8.642,-0.063
8.644,-0.063
8.646,-0.068
8.648,-0.073
8.65,-0.078
8.652,-0.083
8.654,-0.088
8.656,-0.078
8.658,-0.078
8.66,-0.078
8.662,-0.073
8.664,-0.073
8.666,-0.083
8.668,-0.083
8.67,-0.073
8.672,-0.068
8.674,-0.078
8.676,-0.083
8.678,-0.083
8.68,-0.078
8.682,-0.073
8.684,-0.068
8.686,-0.063
8.688,-0.073
8.69,-0.063
8.692,-0.063
8.694,-0.063
8.696,-0.083
8.698,-0.088
8.7,-0.093
8.702,-0.098
8.704,-0.088
8.706,-0.078
8.708,-0.068
8.71,-0.059
8.712,-0.059
8.714,-0.054
8.716,-0.044
8.718,-0.044
8.72,-0.034
8.722,-0.044
8.724,-0.049
8.726,-0.049
8.728,-0.044
8.73,-0.054
8.732,-0.068
8.734,-0.078
8.736,-0.078
8.738,-0.073
8.74,-0.073
8.742,-0.073
8.744,-0.063
8.746,-0.063
8.748,-0.068
8.75,-0.068
8.752,-0.054
8.754,-0.054
8.756,-0.059
8.758,-0.059
8.76,-0.049
8.762,-0.049
8.764,-0.054
8.766,-0.054
8.768,-0.044
8.77,-0.039
8.772,-0.034
8.774,-0.029
8.776,-0.044
8.778,-0.039
8.78,-0.044
8.782,-0.054
8.784,-0.059
8.786,-0.063
8.788,-0.078
8.79,-0.083
8.792,-0.063
8.794,-0.044
8.796,-0.039
8.798,-0.039
8.8,-0.029
8.802,-0.029
8.804,-0.029
8.806,-0.029
8.808,-0.02
8.81,-0.02
8.812,-0.034
8.814,-0.02
8.816,-0.029
8.818,-0.029
8.82,-0.029
8.822,-0.029
8.824,-0.024
8.826,-0.024
8.828,-0.024
8.83,-0.024
8.832,-0.039
8.834,-0.054
8.836,-0.034
8.838,-0.044
8.84,-0.049
8.842,-0.039
8.844,-0.024
8.846,-0.024
8.848,-0.039
8.85,-0.039
8.852,-0.039
8.854,-0.044
8.856,-0.044
8.858,-0.044
8.86,-0.034
8.862,-0.024
8.864,-0.034
8.866,-0.039
8.868,-0.049
8.87,-0.049
8.872,-0.044
8.874,-0.044
8.876,-0.044
8.878,-0.044
8.88,-0.049
8.882,-0.068
8.884,-0.073
8.886,-0.078
8.888,-0.054
8.89,-0.034
8.892,-0.015
8.894,-0.015
8.896,-0.034
8.898,-0.049
8.9,-0.049
8.902,-0.034
8.904,-0.044
8.906,-0.059
8.908,-0.049
8.91,-0.039
8.912,-0.039
8.914,-0.049
8.916,-0.054
8.918,-0.054
8.92,-0.054
8.922,-0.059
8.924,-0.068
8.926,-0.073
8.928,-0.063
8.93,-0.063
8.932,-0.059
8.934,-0.059
8.936,-0.059
8.938,-0.054
8.94,-0.049
8.942,-0.044
8.944,-0.049
8.946,-0.054
8.948,-0.054
8.95,-0.049
8.952,-0.059
8.954,-0.063
8.956,-0.068
8.958,-0.073
8.96,-0.073
8.962,-0.073
8.964,-0.073
8.966,-0.078
8.968,-0.088
8.97,-0.093
8.972,-0.093
8.974,-0.093
8.976,-0.073
8.978,-0.054
8.98,-0.039
8.982,-0.024
8.984,-0.029
8.986,-0.034
8.988,-0.044
8.99,-0.054
8.992,-0.063
8.994,-0.063
8.996,-0.063
8.998,-0.063
9.0,-0.063
9.002,-0.068
9.004,-0.068
9.006,-0.073
9.008,-0.098
9.01,-0.102
9.012,-0.107
9.014,-0.098
9.016,-0.073
9.018,-0.059
9.02,-0.044
9.022,-0.029
9.024,-0.034
9.026,-0.039
9.028,-0.044
9.03,-0.049
9.032,-0.059
9.034,-0.059
9.036,-0.059
9.038,-0.059
9.04,-0.059
9.042,-0.059
9.044,-0.059
9.046,-0.059
9.048,-0.068
9.05,-0.068
9.052,-0.068
9.054,-0.068
9.056,-0.078
9.058,-0.078
9.06,-0.078
9.062,-0.078
9.064,-0.078
9.066,-0.078
9.068,-0.078
9.07,-0.078
9.072,-0.083
9.074,-0.088
9.076,-0.093
9.078,-0.098
9.08,-0.088
9.082,-0.088
9.084,-0.088
9.086,-0.088
9.088,-0.083
9.09,-0.078
9.092,-0.073
9.094,-0.068
9.096,-0.059
9.098,-0.059
9.1,-0.059
9.102,-0.059
9.104,-0.059
9.106,-0.059
9.108,-0.059
9.11,-0.059
9.112,-0.049
9.114,-0.049
9.116,-0.039
9.118,-0.029
9.12,-0.034
9.122,-0.02
9.124,-0.02
9.126,-0.015
9.128,-0.02
9.13,-0.01
9.132,-0.01
9.134,-0.02
9.136,-0.039
9.138,-0.029
9.14,-0.024
9.142,-0.015
9.144,-0.034
9.146,-0.054
9.148,-0.063
9.15,-0.068
9.152,-0.054
9.154,-0.039
9.156,-0.005
9.158,0.015
9.16,0.024
9.162,0.029
9.164,0.034
9.166,0.044
9.168,0.049
9.17,0.054
9.172,0.054
9.174,0.054
9.176,0.039
9.178,0.029
9.18,0.02
9.182,0.005
9.184,-0.024
9.186,-0.029
9.188,-0.024
9.19,-0.029
9.192,-0.039
9.194,-0.049
9.196,-0.049
9.198,-0.059
9.2,-0.073
9.202,-0.088
9.204,-0.073
9.206,-0.073
9.208,-0.088
9.21,-0.098
9.212,-0.098
9.214,-0.088
9.216,-0.088
9.218,-0.102
9.22,-0.102
9.222,-0.102
9.224,-0.122
9.226,-0.132
9.228,-0.142
9.23,-0.151
9.232,-0.132
9.234,-0.112
9.236,-0.098
9.238,-0.088
9.24,-0.098
9.242,-0.098
9.244,-0.098
9.246,-0.117
9.248,-0.117
9.25,-0.107
9.252,-0.107
9.254,-0.112
9.256,-0.112
9.258,-0.127
9.26,-0.127
9.262,-0.117
9.264,-0.132
9.266,-0.151
9.268,-0.146
9.27,-0.137
9.272,-0.122
9.274,-0.102
9.276,-0.059
9.278,0.005
9.28,0.059
9.282,0.102
9.284,0.229
9.286,0.351
9.288,0.434
9.29,0.517
9.292,0.605
9.294,0.61
9.296,0.59
9.298,0.527
9.3,0.41
9.302,0.288
9.304,0.195
9.306,0.112
9.308,0.015
9.31,-0.068
9.312,-0.176
9.314,-0.268
9.316,-0.288
9.318,-0.268
9.32,-0.249
9.322,-0.22
9.324,-0.181
9.326,-0.185
9.328,-0.156
9.33,-0.107
9.332,-0.107
9.334,-0.112
9.336,-0.073
9.338,-0.063
9.34,-0.098
9.342,-0.098
9.344,-0.083
9.346,-0.078
9.348,-0.083
9.35,-0.093
9.352,-0.088
9.354,-0.083
9.356,-0.078
9.358,-0.054
9.36,-0.044
9.362,-0.049
9.364,-0.059
9.366,-0.063
9.368,-0.063
9.37,-0.073
9.372,-0.073
9.374,-0.073
9.376,-0.063
9.378,-0.063
9.38,-0.063
9.382,-0.063
9.384,-0.078
9.386,-0.093
9.388,-0.098
9.39,-0.102
9.392,-0.107
9.394,-0.098
9.396,-0.059
9.398,-0.049
9.4,-0.029
9.402,-0.029
9.404,-0.034
9.406,-0.034
9.408,-0.044
9.41,-0.054
9.412,-0.063
9.414,-0.063
9.416,-0.059
9.418,-0.059
9.42,-0.059
9.422,-0.059
9.424,-0.054
9.426,-0.054
9.428,-0.049
9.43,-0.034
9.432,-0.059
9.434,-0.049
9.436,-0.049
9.438,-0.049
9.44,-0.049
9.442,-0.049
9.444,-0.039
9.446,-0.039
9.448,-0.039
9.45,-0.059
9.452,-0.068
9.454,-0.059
9.456,-0.054
9.458,-0.054
9.46,-0.059
9.462,-0.059
9.464,-0.034
9.466,-0.01
9.468,0.01
9.47,0.024
9.472,0.039
9.474,0.034
9.476,0.034
9.478,0.029
9.48,0.034
9.482,0.039
9.484,0.029
9.486,0.02
9.488,0.029
9.49,0.015
9.492,0.015
9.494,0.02
9.496,0.015
9.498,0.015
9.5,0.02
9.502,0.02
9.504,0.01
9.506,0.01
9.508,0.02
9.51,0.02
9.512,0.034
9.514,0.044
9.516,0.059
9.518,0.063
9.52,0.068
9.522,0.093
9.524,0.098
9.526,0.098
9.528,0.088
9.53,0.112
9.532,0.127
9.534,0.127
9.536,0.142
9.538,0.137
9.54,0.132
9.542,0.146
9.544,0.156
9.546,0.146
9.548,0.142
9.55,0.142
9.552,0.146
9.554,0.151
9.556,0.156
9.558,0.171
9.56,0.161
9.562,0.161
9.564,0.151
9.566,0.156
9.568,0.166
9.57,0.161
9.572,0.171
9.574,0.181
9.576,0.19
9.578,0.205
9.58,0.205
9.582,0.215
9.584,0.205
9.586,0.195
9.588,0.185
9.59,0.181
9.592,0.181
9.594,0.19
9.596,0.176
9.598,0.166
9.6,0.176
9.602,0.176
9.604,0.176
9.606,0.151
9.608,0.161
9.61,0.132
9.612,0.107
9.614,0.093
9.616,0.093
9.618,0.093
9.62,0.098
9.622,0.083
9.624,0.078
9.626,0.078
9.628,0.063
9.63,0.059
9.632,0.044
9.634,0.044
9.636,0.039
9.638,0.044
9.64,0.034
9.642,0.029
9.644,0.015
9.646,0.015
9.648,0.01
9.65,-0.005
9.652,-0.015
9.654,-0.02
9.656,-0.015
9.658,-0.01
9.66,-0.02
9.662,-0.024
9.664,-0.024
9.666,-0.024
9.668,-0.029
9.67,-0.039
9.672,-0.015
9.674,-0.01
9.676,-0.005
9.678,0.0
9.68,-0.01
9.682,-0.01
9.684,-0.01
9.686,-0.005
9.688,-0.005
9.69,-0.015
9.692,-0.015
9.694,-0.005
9.696,0.0
9.698,-0.01
9.7,-0.015
9.702,-0.015
9.704,-0.02
9.706,-0.024
9.708,-0.029
9.71,-0.034
9.712,-0.054
9.714,-0.044
9.716,-0.044
9.718,-0.044
9.72,-0.049
9.722,-0.049
9.724,-0.049
9.726,-0.049
9.728,-0.029
9.73,-0.01
9.732,0.01
9.734,0.029
9.736,0.024
9.738,0.024
9.74,0.029
9.742,0.024
9.744,0.034
9.746,0.024
9.748,0.02
9.75,0.02
9.752,0.044
9.754,0.044
9.756,0.039
9.758,0.039
9.76,0.049
9.762,0.054
9.764,0.054
9.766,0.054
9.768,0.044
9.77,0.044
9.772,0.039
9.774,0.039
9.776,0.044
9.778,0.044
9.78,0.039
9.782,0.039
9.784,0.063
9.786,0.068
9.788,0.068
9.79,0.073
9.792,0.063
9.794,0.059
9.796,0.054
9.798,0.049
9.8,0.054
9.802,0.068
9.804,0.073
9.806,0.073
9.808,0.073
9.81,0.073
9.812,0.063
9.814,0.063
9.816,0.068
9.818,0.083
9.82,0.083
9.822,0.078
9.824,0.068
9.826,0.068
9.828,0.068
9.83,0.068
9.832,0.063
9.834,0.059
9.836,0.039
9.838,0.049
9.84,0.054
9.842,0.059
9.844,0.063
9.846,0.068
9.848,0.068
9.85,0.073
9.852,0.078
9.854,0.083
9.856,0.078
9.858,0.063
9.86,0.083
9.862,0.073
9.864,0.059
9.866,0.068
9.868,0.083
9.87,0.083
9.872,0.068
9.874,0.068
9.876,0.068
9.878,0.063
9.88,0.054
9.882,0.044
9.884,0.044
9.886,0.044
9.888,0.049
9.89,0.049
9.892,0.044
9.894,0.049
9.896,0.063
9.898,0.073
9.9,0.083
9.902,0.093
9.904,0.083
9.906,0.059
9.908,0.049
9.91,0.039
9.912,0.049
9.914,0.063
9.916,0.078
