time,ecg_signal
6.426,-0.112
6.428,-0.156
6.43,-0.122
6.432,-0.137
6.434,-0.166
6.436,-0.181
6.438,-0.19
6.44,-0.132
6.442,-0.156
6.444,-0.195
6.446,-0.2
6.448,-0.215
6.45,-0.181
6.452,-0.137
6.454,-0.151
6.456,-0.181
6.458,-0.21
6.46,-0.234
6.462,-0.21
6.464,-0.19
6.466,-0.185
6.468,-0.195
6.47,-0.215
6.472,-0.181
6.474,-0.215
6.476,-0.264
6.478,-0.239
6.48,-0.2
6.482,-0.166
6.484,-0.156
6.486,-0.171
6.488,-0.137
6.49,-0.137
6.492,-0.068
6.494,0.083
6.496,0.224
6.498,0.356
6.5,0.537
6.502,0.727
6.504,0.996
6.506,1.215
6.508,1.313
6.51,1.283
6.512,1.083
6.514,0.849
6.516,0.6
6.518,0.346
6.52,0.151
6.522,0.049
6.524,0.034
6.526,0.088
6.528,0.098
6.53,0.078
6.532,0.005
6.534,-0.044
6.536,-0.049
6.538,-0.093
6.54,-0.078
6.542,-0.117
6.544,-0.137
6.546,-0.083
6.548,-0.098
6.55,-0.137
6.552,-0.132
6.554,-0.122
6.556,-0.107
6.558,-0.112
6.56,-0.137
6.562,-0.122
6.564,-0.102
6.566,-0.117
6.568,-0.098
6.57,-0.102
6.572,-0.102
6.574,-0.093
6.576,-0.117
6.578,-0.112
6.58,-0.093
6.582,-0.073
6.584,-0.049
6.586,-0.093
6.588,-0.132
6.59,-0.127
6.592,-0.102
6.594,-0.063
6.596,-0.049
6.598,-0.093
6.6,-0.117
6.602,-0.112
6.604,-0.059
6.606,-0.029
6.608,-0.054
6.61,-0.093
6.612,-0.098
6.614,-0.073
6.616,-0.054
6.618,-0.029
6.62,-0.029
6.622,-0.044
6.624,-0.054
6.626,-0.029
6.628,-0.01
6.63,-0.034
6.632,-0.01
6.634,-0.02
6.636,0.029
6.638,0.049
6.64,0.015
6.642,-0.024
6.644,-0.054
6.646,-0.024
6.648,0.005
6.65,-0.015
6.652,0.0
6.654,0.034
6.656,0.01
6.658,0.039
6.66,0.015
6.662,0.015
6.664,0.044
6.666,0.068
6.668,0.059
6.67,0.054
6.672,0.073
6.674,0.122
6.676,0.137
6.678,0.137
6.68,0.127
6.682,0.098
6.684,0.137
6.686,0.166
6.688,0.171
6.69,0.171
6.692,0.146
6.694,0.2
6.696,0.215
6.698,0.205
6.7,0.254
6.702,0.244
6.704,0.234
6.706,0.234
6.708,0.268
6.71,0.283
6.712,0.264
6.714,0.288
6.716,0.351
6.718,0.39
6.72,0.371
6.722,0.366
6.724,0.376
6.726,0.395
6.728,0.405
6.73,0.425
6.732,0.444
6.734,0.464
6.736,0.483
6.738,0.464
6.74,0.429
6.742,0.4
6.744,0.464
6.746,0.483
6.748,0.498
6.75,0.508
6.752,0.478
6.754,0.468
6.756,0.498
6.758,0.488
6.76,0.444
6.762,0.464
6.764,0.498
6.766,0.444
6.768,0.425
6.77,0.425
6.772,0.39
6.774,0.346
6.776,0.307
6.778,0.259
6.78,0.264
6.782,0.224
6.784,0.2
6.786,0.205
6.788,0.161
6.79,0.146
6.792,0.122
6.794,0.073
6.796,0.039
6.798,0.024
6.8,0.039
6.802,0.02
6.804,0.01
6.806,0.0
6.808,-0.015
6.81,-0.034
6.812,-0.054
6.814,-0.068
6.816,-0.098
6.818,-0.088
6.82,-0.098
6.822,-0.112
6.824,-0.073
6.826,-0.068
6.828,-0.083
6.83,-0.098
6.832,-0.107
6.834,-0.093
6.836,-0.122
6.838,-0.156
6.84,-0.156
6.842,-0.151
6.844,-0.093
6.846,-0.044
6.848,-0.102
6.85,-0.132
6.852,-0.102
6.854,-0.093
6.856,-0.127
6.858,-0.151
6.86,-0.122
6.862,-0.093
6.864,-0.112
6.866,-0.102
6.868,-0.068
6.87,-0.078
6.872,-0.127
6.874,-0.122
6.876,-0.122
6.878,-0.102
6.88,-0.078
6.882,-0.088
6.884,-0.127
6.886,-0.112
6.888,-0.112
6.89,-0.151
6.892,-0.112
6.894,-0.088
6.896,-0.102
6.898,-0.093
6.9,-0.088
6.902,-0.088
6.904,-0.107
6.906,-0.088
6.908,-0.063
6.91,-0.073
6.912,-0.063
6.914,-0.059
6.916,-0.107
6.918,-0.137
6.92,-0.132
6.922,-0.088
6.924,-0.078
6.926,-0.083
6.928,-0.083
6.93,-0.107
6.932,-0.142
6.934,-0.137
6.936,-0.078
6.938,-0.107
6.94,-0.102
6.942,-0.107
6.944,-0.156
6.946,-0.166
6.948,-0.146
6.95,-0.132
6.952,-0.161
6.954,-0.142
6.956,-0.107
6.958,-0.142
6.96,-0.142
6.962,-0.107
6.964,-0.083
6.966,-0.102
6.968,-0.127
6.97,-0.146
6.972,-0.107
6.974,-0.088
6.976,-0.127
6.978,-0.122
6.98,-0.117
6.982,-0.146
6.984,-0.142
6.986,-0.127
6.988,-0.098
6.99,-0.132
6.992,-0.142
6.994,-0.146
6.996,-0.156
6.998,-0.151
7.0,-0.171
7.002,-0.171
7.004,-0.088
7.006,-0.107
7.008,-0.132
7.01,-0.132
7.012,-0.122
7.014,-0.112
7.016,-0.151
7.018,-0.176
7.02,-0.181
7.022,-0.171
7.024,-0.166
7.026,-0.156
7.028,-0.195
7.03,-0.122
7.032,-0.117
7.034,-0.127
7.036,-0.098
7.038,-0.132
7.04,-0.156
7.042,-0.161
7.044,-0.171
7.046,-0.151
7.048,-0.151
7.05,-0.102
7.052,-0.132
7.054,-0.151
7.056,-0.161
7.058,-0.132
7.06,-0.161
7.062,-0.142
7.064,-0.142
7.066,-0.181
7.068,-0.19
7.07,-0.195
7.072,-0.21
7.074,-0.181
7.076,-0.161
7.078,-0.21
7.08,-0.205
7.082,-0.166
7.084,-0.161
7.086,-0.195
7.088,-0.185
7.09,-0.132
7.092,-0.146
7.094,-0.195
7.096,-0.195
7.098,-0.161
7.1,-0.146
7.102,-0.156
7.104,-0.156
7.106,-0.181
7.108,-0.21
7.11,-0.171
7.112,-0.181
7.114,-0.195
7.116,-0.205
7.118,-0.19
7.12,-0.137
7.122,-0.112
7.124,-0.088
7.126,-0.088
7.128,-0.112
7.13,-0.078
7.132,-0.088
7.134,-0.122
7.136,-0.117
7.138,-0.093
7.14,-0.078
7.142,-0.054
7.144,-0.078
7.146,-0.088
7.148,-0.088
7.15,-0.078
7.152,-0.078
7.154,-0.049
7.156,-0.068
7.158,-0.093
7.16,-0.034
7.162,-0.039
7.164,-0.039
7.166,-0.01
7.168,-0.029
7.17,-0.059
7.172,-0.088
7.174,-0.063
7.176,-0.034
7.178,-0.005
7.18,-0.039
7.182,-0.068
7.184,-0.088
7.186,-0.098
7.188,-0.088
7.19,-0.068
7.192,-0.063
7.194,-0.078
7.196,-0.098
7.198,-0.117
7.2,-0.161
7.202,-0.205
7.204,-0.249
7.206,-0.215
7.208,-0.19
7.21,-0.19
7.212,-0.215
7.214,-0.185
7.216,-0.195
7.218,-0.239
7.22,-0.215
7.222,-0.239
7.224,-0.239
7.226,-0.229
7.228,-0.254
7.23,-0.254
7.232,-0.239
7.234,-0.259
7.236,-0.249
7.238,-0.234
7.24,-0.234
7.242,-0.249
7.244,-0.273
7.246,-0.234
7.248,-0.229
7.25,-0.239
7.252,-0.254
7.254,-0.21
7.256,-0.19
7.258,-0.176
7.26,-0.185
7.262,-0.185
7.264,-0.156
7.266,-0.059
7.268,0.102
7.27,0.224
7.272,0.381
7.274,0.571
7.276,0.81
7.278,1.074
7.28,1.205
7.282,1.205
7.284,1.142
7.286,0.937
7.288,0.664
7.29,0.425
7.292,0.185
7.294,0.005
7.296,-0.024
7.298,-0.029
7.3,0.0
7.302,0.054
7.304,0.005
7.306,-0.02
7.308,-0.063
7.31,-0.117
7.312,-0.161
7.314,-0.224
7.316,-0.166
7.318,-0.166
7.32,-0.156
7.322,-0.127
7.324,-0.146
7.326,-0.166
7.328,-0.137
7.33,-0.161
7.332,-0.156
7.334,-0.107
7.336,-0.127
7.338,-0.21
7.34,-0.21
7.342,-0.161
7.344,-0.137
7.346,-0.156
7.348,-0.132
7.35,-0.122
7.352,-0.146
7.354,-0.156
7.356,-0.151
7.358,-0.137
7.36,-0.151
7.362,-0.142
7.364,-0.142
7.366,-0.107
7.368,-0.127
7.37,-0.112
7.372,-0.107
7.374,-0.093
7.376,-0.068
7.378,-0.093
7.38,-0.083
7.382,-0.132
7.384,-0.146
7.386,-0.102
7.388,-0.132
7.39,-0.132
7.392,-0.107
7.394,-0.117
7.396,-0.068
7.398,-0.049
7.4,-0.063
7.402,-0.049
7.404,-0.049
7.406,-0.049
7.408,-0.044
7.41,-0.054
7.412,-0.059
7.414,-0.059
7.416,-0.054
7.418,-0.063
7.42,-0.044
7.422,-0.015
7.424,-0.024
7.426,-0.034
7.428,-0.024
7.43,-0.034
7.432,-0.01
7.434,0.015
7.436,0.005
7.438,0.01
7.44,0.02
7.442,0.02
7.444,0.068
7.446,0.068
7.448,0.054
7.45,0.049
7.452,0.039
7.454,0.068
7.456,0.073
7.458,0.112
7.46,0.151
7.462,0.127
7.464,0.156
7.466,0.176
7.468,0.176
7.47,0.176
7.472,0.185
7.474,0.205
7.476,0.205
7.478,0.254
7.48,0.293
7.482,0.254
7.484,0.254
7.486,0.303
7.488,0.307
7.49,0.312
7.492,0.356
7.494,0.351
7.496,0.371
7.498,0.425
7.5,0.39
7.502,0.395
7.504,0.4
7.506,0.395
7.508,0.405
7.51,0.41
7.512,0.444
7.514,0.488
7.516,0.488
7.518,0.483
7.52,0.473
7.522,0.478
7.524,0.473
7.526,0.459
7.528,0.459
7.53,0.468
7.532,0.464
7.534,0.483
7.536,0.444
7.538,0.415
7.54,0.371
7.542,0.317
7.544,0.273
7.546,0.264
7.548,0.264
7.55,0.244
7.552,0.234
7.554,0.249
7.556,0.215
7.558,0.151
7.56,0.142
7.562,0.088
7.564,0.029
7.566,0.029
7.568,0.02
7.57,-0.01
7.572,-0.054
7.574,-0.039
7.576,0.005
7.578,0.02
7.58,-0.005
7.582,-0.02
7.584,-0.068
7.586,-0.117
7.588,-0.127
7.59,-0.127
7.592,-0.088
7.594,-0.059
7.596,-0.073
7.598,-0.117
7.6,-0.127
7.602,-0.102
7.604,-0.088
7.606,-0.102
7.608,-0.102
7.61,-0.098
7.612,-0.093
7.614,-0.117
7.616,-0.151
7.618,-0.181
7.62,-0.156
7.622,-0.142
7.624,-0.117
7.626,-0.107
7.628,-0.107
7.63,-0.059
7.632,-0.107
7.634,-0.122
7.636,-0.102
7.638,-0.132
7.64,-0.117
7.642,-0.117
7.644,-0.137
7.646,-0.107
7.648,-0.107
7.65,-0.083
7.652,-0.083
7.654,-0.127
7.656,-0.117
7.658,-0.112
7.66,-0.122
7.662,-0.093
7.664,-0.093
7.666,-0.093
7.668,-0.083
7.67,-0.078
7.672,-0.078
7.674,-0.078
7.676,-0.068
7.678,-0.073
7.68,-0.122
7.682,-0.117
7.684,-0.078
7.686,-0.117
7.688,-0.107
7.69,-0.127
7.692,-0.137
7.694,-0.088
7.696,-0.088
7.698,-0.107
7.7,-0.102
7.702,-0.102
7.704,-0.068
7.706,-0.068
7.708,-0.088
7.71,-0.102
7.712,-0.102
7.714,-0.102
7.716,-0.078
7.718,-0.073
7.72,-0.078
7.722,-0.088
7.724,-0.078
7.726,-0.078
7.728,-0.102
7.73,-0.098
7.732,-0.127
7.734,-0.127
7.736,-0.073
7.738,-0.098
7.74,-0.093
7.742,-0.093
7.744,-0.088
7.746,-0.073
7.748,-0.078
7.75,-0.073
7.752,-0.078
7.754,-0.078
7.756,-0.098
7.758,-0.122
7.76,-0.122
7.762,-0.093
7.764,-0.102
7.766,-0.102
7.768,-0.073
7.77,-0.112
7.772,-0.142
7.774,-0.117
7.776,-0.112
7.778,-0.146
7.78,-0.127
7.782,-0.093
7.784,-0.093
7.786,-0.083
7.788,-0.078
7.79,-0.098
7.792,-0.107
7.794,-0.107
7.796,-0.107
7.798,-0.151
7.8,-0.122
7.802,-0.098
7.804,-0.083
7.806,-0.088
7.808,-0.098
7.81,-0.098
7.812,-0.093
7.814,-0.117
7.816,-0.083
7.818,-0.078
7.82,-0.122
7.822,-0.146
7.824,-0.146
7.826,-0.122
7.828,-0.107
7.83,-0.112
7.832,-0.078
7.834,-0.102
7.836,-0.127
7.838,-0.142
7.84,-0.146
7.842,-0.112
7.844,-0.132
7.846,-0.122
7.848,-0.093
7.85,-0.151
7.852,-0.132
7.854,-0.112
7.856,-0.107
7.858,-0.107
7.86,-0.083
7.862,-0.083
7.864,-0.098
7.866,-0.098
7.868,-0.107
7.87,-0.117
7.872,-0.107
7.874,-0.151
7.876,-0.098
7.878,-0.078
7.88,-0.093
7.882,-0.098
7.884,-0.088
7.886,-0.132
7.888,-0.166
7.89,-0.146
7.892,-0.107
7.894,-0.078
7.896,-0.063
7.898,-0.063
7.9,-0.063
7.902,-0.088
7.904,-0.078
7.906,-0.073
7.908,-0.093
7.91,-0.068
7.912,-0.068
7.914,-0.083
7.916,-0.068
7.918,-0.034
7.92,-0.054
7.922,-0.024
7.924,-0.005
7.926,0.0
7.928,-0.005
7.93,0.005
7.932,0.02
7.934,0.039
7.936,0.034
7.938,0.024
7.94,0.034
7.942,0.039
7.944,0.015
7.946,0.068
7.948,0.073
7.95,0.083
7.952,0.088
7.954,0.098
7.956,0.063
7.958,0.044
7.96,0.054
7.962,0.049
7.964,0.049
7.966,0.015
7.968,0.029
7.97,0.034
7.972,0.024
7.974,0.049
7.976,0.024
7.978,-0.005
7.98,-0.015
7.982,-0.005
7.984,0.02
7.986,-0.01
7.988,-0.049
7.99,-0.073
7.992,-0.107
7.994,-0.093
7.996,-0.073
7.998,-0.078
8.0,-0.107
8.002,-0.093
8.004,-0.102
8.006,-0.161
8.008,-0.151
8.01,-0.132
8.012,-0.102
8.014,-0.088
8.016,-0.098
8.018,-0.073
8.02,-0.098
8.022,-0.098
8.024,-0.068
8.026,-0.117
8.028,-0.132
8.03,-0.137
8.032,-0.112
8.034,-0.117
8.036,-0.122
8.038,-0.146
8.04,-0.132
8.042,-0.083
8.044,-0.068
8.046,-0.073
8.048,-0.063
8.05,-0.078
8.052,-0.073
8.054,0.015
8.056,0.156
8.058,0.322
8.06,0.522
8.062,0.703
8.064,0.922
8.066,1.176
8.068,1.381
8.07,1.42
8.072,1.352
8.074,1.098
8.076,0.805
8.078,0.62
8.08,0.468
8.082,0.224
8.084,0.166
8.086,0.185
8.088,0.254
8.09,0.229
8.092,0.132
8.094,0.049
8.096,0.005
8.098,-0.02
8.1,-0.073
8.102,-0.068
8.104,-0.034
8.106,-0.02
8.108,0.02
8.11,-0.029
8.112,-0.059
8.114,-0.068
8.116,-0.054
8.118,-0.044
8.12,-0.049
8.122,-0.049
8.124,-0.044
8.126,-0.044
8.128,-0.024
8.13,-0.005
8.132,-0.015
8.134,-0.02
8.136,-0.015
8.138,-0.02
8.14,-0.039
8.142,-0.078
8.144,-0.073
8.146,-0.063
8.148,-0.01
8.15,0.01
8.152,-0.015
8.154,-0.024
8.156,-0.005
8.158,0.005
8.16,0.024
8.162,0.005
8.164,-0.015
8.166,-0.005
8.168,-0.02
8.17,0.01
8.172,0.015
8.174,-0.039
8.176,0.005
8.178,0.01
8.18,0.0
8.182,0.01
8.184,0.039
8.186,0.039
8.188,0.0
8.19,0.015
8.192,0.049
8.194,0.02
8.196,0.005
8.198,0.029
8.2,0.034
8.202,0.054
8.204,0.073
8.206,0.093
8.208,0.088
8.21,0.068
8.212,0.059
8.214,0.078
8.216,0.112
8.218,0.137
8.22,0.137
8.222,0.098
8.224,0.146
8.226,0.176
8.228,0.132
8.23,0.127
8.232,0.112
8.234,0.107
8.236,0.102
8.238,0.132
8.24,0.215
8.242,0.234
8.244,0.2
8.246,0.205
8.248,0.244
8.25,0.273
8.252,0.264
8.254,0.239
8.256,0.254
8.258,0.264
8.26,0.303
8.262,0.312
8.264,0.322
8.266,0.342
8.268,0.366
8.27,0.376
8.272,0.405
8.274,0.41
8.276,0.405
8.278,0.42
8.28,0.449
8.282,0.473
8.284,0.488
8.286,0.498
8.288,0.498
8.29,0.508
8.292,0.532
8.294,0.571
8.296,0.566
8.298,0.566
8.3,0.551
8.302,0.503
8.304,0.537
8.306,0.561
8.308,0.566
8.31,0.59
8.312,0.59
8.314,0.625
8.316,0.625
8.318,0.595
8.32,0.542
8.322,0.537
8.324,0.532
8.326,0.527
8.328,0.468
8.33,0.473
8.332,0.454
8.334,0.41
8.336,0.429
8.338,0.4
8.34,0.332
8.342,0.312
8.344,0.293
8.346,0.264
8.348,0.21
8.35,0.171
8.352,0.19
8.354,0.151
8.356,0.112
8.358,0.102
8.36,0.102
8.362,0.078
8.364,0.034
8.366,0.015
8.368,0.01
8.37,-0.024
8.372,-0.015
8.374,-0.02
8.376,-0.024
8.378,-0.005
8.38,-0.034
8.382,-0.063
8.384,-0.02
8.386,-0.005
8.388,-0.054
8.39,-0.063
8.392,-0.068
8.394,-0.078
8.396,-0.078
8.398,-0.088
8.4,-0.049
8.402,-0.083
8.404,-0.083
8.406,-0.044
8.408,-0.005
8.41,-0.015
8.412,-0.029
8.414,-0.034
8.416,-0.073
8.418,-0.088
8.42,-0.044
8.422,-0.054
8.424,-0.063
8.426,-0.039
8.428,-0.078
8.43,-0.034
8.432,0.005
8.434,-0.054
8.436,-0.054
8.438,-0.068
8.44,-0.088
8.442,-0.044
8.444,-0.044
8.446,-0.044
8.448,-0.034
8.45,-0.093
8.452,-0.073
8.454,-0.044
8.456,-0.059
8.458,-0.068
8.46,-0.093
8.462,-0.063
8.464,-0.068
8.466,-0.078
8.468,-0.029
8.47,-0.044
8.472,-0.049
8.474,-0.063
8.476,-0.039
8.478,0.0
8.48,-0.02
8.482,-0.068
8.484,-0.063
8.486,-0.034
8.488,-0.034
8.49,-0.068
8.492,-0.054
8.494,0.0
8.496,0.015
8.498,-0.02
8.5,-0.034
8.502,-0.049
8.504,-0.049
8.506,-0.02
8.508,-0.059
8.51,-0.083
8.512,-0.088
8.514,-0.083
8.516,-0.063
8.518,-0.034
8.52,-0.044
8.522,-0.049
8.524,-0.049
8.526,-0.015
8.528,-0.044
8.53,-0.083
8.532,-0.078
8.534,-0.068
8.536,-0.068
8.538,-0.049
8.54,-0.093
8.542,-0.063
8.544,-0.034
8.546,-0.039
8.548,-0.029
8.55,-0.088
8.552,-0.117
8.554,-0.063
8.556,-0.039
8.558,-0.063
8.56,-0.063
8.562,-0.068
8.564,-0.083
8.566,-0.083
8.568,-0.063
8.57,-0.049
8.572,-0.107
8.574,-0.112
8.576,-0.088
8.578,-0.073
8.58,-0.068
8.582,-0.063
8.584,-0.078
8.586,-0.112
8.588,-0.127
8.59,-0.063
8.592,-0.063
8.594,-0.102
8.596,-0.117
8.598,-0.137
8.6,-0.112
8.602,-0.088
8.604,-0.102
8.606,-0.107
8.608,-0.102
8.61,-0.063
8.612,-0.102
8.614,-0.137
8.616,-0.102
8.618,-0.098
8.62,-0.127
8.622,-0.098
8.624,-0.059
8.626,-0.098
8.628,-0.132
8.63,-0.142
8.632,-0.102
8.634,-0.054
8.636,-0.059
8.638,-0.054
8.64,-0.088
8.642,-0.102
8.644,-0.102
8.646,-0.127
8.648,-0.117
8.65,-0.112
8.652,-0.112
8.654,-0.107
8.656,-0.132
8.658,-0.127
8.66,-0.068
8.662,-0.068
8.664,-0.073
8.666,-0.112
8.668,-0.146
8.67,-0.127
8.672,-0.132
8.674,-0.112
8.676,-0.088
8.678,-0.093
8.68,-0.093
8.682,-0.093
8.684,-0.102
8.686,-0.078
8.688,-0.068
8.69,-0.117
8.692,-0.137
8.694,-0.137
8.696,-0.132
8.698,-0.146
8.7,-0.122
8.702,-0.098
8.704,-0.088
8.706,-0.088
8.708,-0.098
8.71,-0.117
8.712,-0.137
8.714,-0.171
8.716,-0.127
8.718,-0.093
8.72,-0.088
8.722,-0.112
8.724,-0.156
8.726,-0.127
8.728,-0.063
8.73,-0.098
8.732,-0.112
8.734,-0.093
8.736,-0.132
8.738,-0.102
8.74,-0.102
8.742,-0.127
8.744,-0.122
8.746,-0.083
8.748,-0.024
8.75,0.0
8.752,-0.01
8.754,-0.015
8.756,-0.015
8.758,0.0
8.76,-0.029
8.762,-0.02
8.764,0.01
8.766,0.0
8.768,0.024
8.77,0.078
8.772,0.083
8.774,0.049
8.776,0.039
8.778,0.063
8.78,0.034
8.782,0.01
8.784,0.029
8.786,0.01
8.788,-0.024
8.79,-0.029
8.792,0.015
8.794,0.029
8.796,-0.005
8.798,0.005
8.8,0.01
8.802,0.01
8.804,-0.02
8.806,-0.034
8.808,-0.049
8.81,-0.039
8.812,-0.01
8.814,-0.059
8.816,-0.098
8.818,-0.063
8.82,-0.073
8.822,-0.102
8.824,-0.156
8.826,-0.161
8.828,-0.151
8.83,-0.102
8.832,-0.142
8.834,-0.156
8.836,-0.156
8.838,-0.181
8.84,-0.142
8.842,-0.137
8.844,-0.137
8.846,-0.176
8.848,-0.176
8.85,-0.132
8.852,-0.137
8.854,-0.181
8.856,-0.166
8.858,-0.156
8.86,-0.171
8.862,-0.166
8.864,-0.171
8.866,-0.151
8.868,-0.176
8.87,-0.21
8.872,-0.195
8.874,-0.176
8.876,-0.181
8.878,-0.151
8.88,-0.142
8.882,-0.161
8.884,-0.098
8.886,0.01
8.888,0.151
8.89,0.312
8.892,0.512
8.894,0.747
8.896,0.991
8.898,1.254
8.9,1.401
8.902,1.376
8.904,1.24
8.906,1.039
8.908,0.815
8.91,0.6
8.912,0.371
8.914,0.215
8.916,0.185
8.918,0.195
8.92,0.229
8.922,0.156
8.924,0.054
8.926,0.034
8.928,-0.024
8.93,-0.068
8.932,-0.098
8.934,-0.088
8.936,-0.059
8.938,-0.039
8.94,-0.059
8.942,-0.063
8.944,-0.063
8.946,-0.078
8.948,-0.102
8.95,-0.102
8.952,-0.093
8.954,-0.112
8.956,-0.059
8.958,-0.034
8.96,-0.029
8.962,-0.049
8.964,-0.073
8.966,-0.073
8.968,-0.054
8.97,-0.068
8.972,-0.078
8.974,-0.054
8.976,-0.059
8.978,-0.073
8.98,-0.068
8.982,-0.059
8.984,-0.059
8.986,-0.078
8.988,-0.015
8.99,-0.059
8.992,-0.078
8.994,-0.029
8.996,-0.039
8.998,-0.054
9.0,-0.01
9.002,-0.01
9.004,0.005
9.006,-0.015
9.008,-0.034
9.01,-0.015
9.012,-0.005
9.014,0.015
9.016,0.029
9.018,-0.005
9.02,0.005
9.022,-0.024
9.024,0.005
9.026,0.034
9.028,0.054
9.03,0.049
9.032,0.059
9.034,0.024
9.036,0.029
9.038,0.049
9.04,0.034
9.042,0.054
9.044,0.078
9.046,0.083
9.048,0.049
9.05,0.02
9.052,0.044
9.054,0.107
9.056,0.117
9.058,0.078
9.06,0.083
9.062,0.142
9.064,0.171
9.066,0.142
9.068,0.146
9.07,0.151
9.072,0.127
9.074,0.19
9.076,0.195
9.078,0.185
9.08,0.195
9.082,0.19
9.084,0.19
9.086,0.195
9.088,0.224
9.09,0.278
9.092,0.322
9.094,0.337
9.096,0.288
9.098,0.298
9.1,0.351
9.102,0.303
9.104,0.332
9.106,0.381
9.108,0.41
9.11,0.425
9.112,0.449
9.114,0.473
9.116,0.478
9.118,0.444
9.12,0.449
9.122,0.498
9.124,0.508
9.126,0.547
9.128,0.542
9.13,0.493
9.132,0.488
9.134,0.542
9.136,0.561
9.138,0.576
9.14,0.59
9.142,0.586
9.144,0.581
9.146,0.581
9.148,0.566
9.15,0.566
9.152,0.542
9.154,0.537
9.156,0.537
9.158,0.498
9.16,0.439
9.162,0.4
9.164,0.386
9.166,0.381
9.168,0.376
9.17,0.386
9.172,0.351
9.174,0.298
9.176,0.249
9.178,0.195
9.18,0.151
9.182,0.127
9.184,0.088
9.186,0.117
9.188,0.146
9.19,0.127
9.192,0.112
9.194,0.073
9.196,0.024
9.198,-0.005
9.2,0.01
9.202,0.005
9.204,-0.054
9.206,-0.059
9.208,-0.054
9.21,-0.073
9.212,-0.044
9.214,-0.078
9.216,-0.073
9.218,-0.068
9.22,-0.093
9.222,-0.088
9.224,-0.088
9.226,-0.059
9.228,-0.063
9.23,-0.088
9.232,-0.063
9.234,-0.068
9.236,-0.073
9.238,-0.078
9.24,-0.093
9.242,-0.078
9.244,-0.078
9.246,-0.142
9.248,-0.088
9.25,-0.049
9.252,-0.063
9.254,-0.049
9.256,-0.054
9.258,-0.049
9.26,-0.005
9.262,-0.044
9.264,-0.112
9.266,-0.102
9.268,-0.098
9.27,-0.049
9.272,-0.024
9.274,-0.073
9.276,-0.093
9.278,-0.083
9.28,-0.068
9.282,-0.054
9.284,-0.054
9.286,-0.063
9.288,-0.078
9.29,-0.073
9.292,-0.054
9.294,-0.059
9.296,-0.073
9.298,-0.059
9.3,-0.02
9.302,-0.039
9.304,-0.059
9.306,-0.034
9.308,-0.024
9.31,-0.078
9.312,-0.054
9.314,-0.063
9.316,-0.049
9.318,-0.01
9.32,-0.063
9.322,-0.073
9.324,-0.01
9.326,-0.02
9.328,-0.034
9.33,-0.044
9.332,-0.044
9.334,-0.02
9.336,-0.034
9.338,-0.039
9.34,-0.02
9.342,-0.068
9.344,-0.068
9.346,-0.059
9.348,-0.044
9.35,-0.029
9.352,-0.029
9.354,-0.029
9.356,-0.034
9.358,-0.054
9.36,-0.059
9.362,-0.088
9.364,-0.102
9.366,-0.098
9.368,-0.044
9.37,0.0
9.372,-0.024
9.374,-0.034
9.376,-0.059
9.378,-0.054
9.38,-0.02
9.382,0.0
9.384,-0.039
9.386,-0.078
9.388,-0.073
9.39,-0.059
9.392,-0.073
9.394,-0.078
9.396,-0.073
9.398,-0.059
9.4,-0.068
9.402,-0.073
9.404,-0.083
9.406,-0.068
9.408,-0.044
9.41,-0.054
9.412,-0.073
9.414,-0.059
9.416,-0.073
9.418,-0.078
9.42,-0.083
9.422,-0.059
9.424,-0.034
9.426,-0.068
9.428,-0.063
9.43,-0.068
9.432,-0.078
9.434,-0.083
9.436,-0.098
9.438,-0.049
9.44,-0.039
9.442,-0.063
9.444,-0.059
9.446,-0.054
9.448,-0.059
9.45,-0.083
9.452,-0.102
9.454,-0.073
9.456,-0.093
9.458,-0.083
9.46,-0.044
9.462,-0.029
9.464,-0.088
9.466,-0.093
9.468,-0.049
9.47,0.0
9.472,0.005
9.474,-0.015
9.476,-0.039
9.478,-0.102
9.48,-0.107
9.482,-0.059
9.484,-0.073
9.486,-0.078
9.488,-0.063
9.49,-0.054
9.492,-0.044
9.494,-0.068
9.496,-0.083
9.498,-0.083
9.5,-0.073
9.502,-0.098
9.504,-0.088
9.506,-0.049
9.508,-0.078
9.51,-0.059
9.512,-0.054
9.514,-0.034
9.516,-0.029
9.518,-0.063
9.52,-0.049
9.522,-0.02
9.524,-0.034
9.526,-0.059
9.528,-0.078
9.53,-0.078
9.532,-0.093
9.534,-0.073
9.536,-0.054
9.538,-0.083
9.54,-0.073
9.542,-0.073
9.544,-0.049
9.546,-0.034
9.548,-0.073
9.55,-0.083
9.552,-0.054
9.554,-0.044
9.556,-0.034
9.558,-0.078
9.56,-0.083
9.562,-0.015
9.564,-0.034
9.566,-0.078
9.568,-0.098
9.57,-0.117
9.572,-0.088
9.574,-0.039
9.576,-0.024
9.578,0.01
9.58,0.024
9.582,0.005
9.584,0.005
9.586,0.0
9.588,0.039
9.59,0.024
9.592,0.015
9.594,0.0
9.596,0.01
9.598,0.029
9.6,0.063
9.602,0.078
9.604,0.107
9.606,0.102
9.608,0.102
9.61,0.102
9.612,0.098
9.614,0.098
9.616,0.102
9.618,0.078
9.62,0.054
9.622,0.054
9.624,0.093
9.626,0.137
9.628,0.112
9.63,0.093
9.632,0.068
9.634,0.073
9.636,0.093
9.638,0.073
9.64,0.039
9.642,0.039
9.644,0.054
9.646,0.078
9.648,0.059
