time,ecg_signal
6.542,-0.122
6.544,-0.093
6.546,-0.068
6.548,-0.063
6.55,-0.088
6.552,-0.151
6.554,-0.171
6.556,-0.176
6.558,-0.171
6.56,-0.171
6.562,-0.146
6.564,-0.107
6.566,-0.117
6.568,-0.122
6.57,-0.132
6.572,-0.122
6.574,-0.127
6.576,-0.151
6.578,-0.132
6.58,-0.078
6.582,-0.068
6.584,-0.088
6.586,-0.117
6.588,-0.122
6.59,-0.151
6.592,-0.156
6.594,-0.132
6.596,-0.146
6.598,-0.166
6.6,-0.161
6.602,-0.142
6.604,-0.112
6.606,-0.093
6.608,-0.102
6.61,-0.117
6.612,-0.132
6.614,-0.161
6.616,-0.132
6.618,-0.102
6.62,-0.112
6.622,-0.044
6.624,-0.034
6.626,-0.039
6.628,-0.088
6.63,-0.102
6.632,-0.122
6.634,-0.161
6.636,-0.156
6.638,-0.059
6.64,-0.059
6.642,-0.068
6.644,-0.034
6.646,-0.029
6.648,-0.029
6.65,-0.068
6.652,-0.102
6.654,-0.112
6.656,-0.127
6.658,-0.137
6.66,-0.127
6.662,-0.146
6.664,-0.127
6.666,-0.049
6.668,-0.024
6.67,-0.01
6.672,-0.039
6.674,-0.122
6.676,-0.146
6.678,-0.146
6.68,-0.137
6.682,-0.102
6.684,-0.102
6.686,-0.088
6.688,-0.098
6.69,-0.098
6.692,-0.083
6.694,-0.117
6.696,-0.088
6.698,-0.088
6.7,-0.102
6.702,-0.112
6.704,-0.093
6.706,-0.068
6.708,-0.078
6.71,-0.117
6.712,-0.137
6.714,-0.142
6.716,-0.142
6.718,-0.122
6.72,-0.112
6.722,-0.117
6.724,-0.088
6.726,-0.024
6.728,0.0
6.73,-0.068
6.732,-0.146
6.734,-0.137
6.736,-0.107
6.738,-0.088
6.74,-0.073
6.742,-0.073
6.744,-0.029
6.746,-0.039
6.748,-0.068
6.75,-0.068
6.752,-0.078
6.754,-0.083
6.756,-0.078
6.758,-0.063
6.76,-0.044
6.762,-0.005
6.764,-0.005
6.766,-0.005
6.768,-0.02
6.77,-0.044
6.772,-0.034
6.774,-0.049
6.776,-0.029
6.778,-0.024
6.78,-0.034
6.782,-0.01
6.784,0.02
6.786,0.015
6.788,-0.034
6.79,-0.078
6.792,-0.039
6.794,0.0
6.796,-0.029
6.798,-0.044
6.8,-0.024
6.802,0.024
6.804,0.059
6.806,0.029
6.808,0.0
6.81,0.0
6.812,-0.02
6.814,-0.044
6.816,-0.054
6.818,-0.068
6.82,-0.063
6.822,-0.029
6.824,-0.029
6.826,-0.044
6.828,-0.01
6.83,-0.005
6.832,-0.063
6.834,-0.098
6.836,-0.112
6.838,-0.132
6.84,-0.137
6.842,-0.102
6.844,-0.005
6.846,0.039
6.848,0.068
6.85,0.063
6.852,-0.015
6.854,-0.083
6.856,-0.044
6.858,-0.01
6.86,-0.015
6.862,0.01
6.864,0.01
6.866,0.01
6.868,0.02
6.87,0.005
6.872,-0.024
6.874,-0.005
6.876,0.029
6.878,0.029
6.88,0.005
6.882,0.02
6.884,0.044
6.886,0.0
6.888,-0.02
6.89,-0.01
6.892,0.01
6.894,0.01
6.896,-0.015
6.898,0.0
6.9,0.024
6.902,0.049
6.904,0.049
6.906,0.029
6.908,0.01
6.91,0.0
6.912,-0.034
6.914,-0.034
6.916,-0.02
6.918,-0.01
6.92,0.01
6.922,0.034
6.924,0.044
6.926,0.044
6.928,-0.034
6.93,-0.044
6.932,-0.029
6.934,-0.063
6.936,-0.059
6.938,-0.059
6.94,-0.039
6.942,-0.01
6.944,-0.005
6.946,-0.005
6.948,-0.005
6.95,0.0
6.952,-0.029
6.954,-0.083
6.956,-0.107
6.958,-0.117
6.96,-0.068
6.962,-0.024
6.964,-0.015
6.966,-0.005
6.968,0.015
6.97,-0.015
6.972,-0.024
6.974,-0.039
6.976,-0.044
6.978,-0.024
6.98,0.005
6.982,0.0
6.984,0.015
6.986,-0.024
6.988,0.01
6.99,0.029
6.992,0.034
6.994,0.044
6.996,0.034
6.998,0.02
7.0,0.024
7.002,0.054
7.004,0.063
7.006,0.078
7.008,0.054
7.01,0.024
7.012,0.029
7.014,0.015
7.016,0.005
7.018,-0.02
7.02,0.01
7.022,0.059
7.024,0.059
7.026,0.01
7.028,-0.015
7.03,-0.029
7.032,-0.02
7.034,-0.049
7.036,-0.024
7.038,0.0
7.04,-0.01
7.042,0.0
7.044,-0.01
7.046,0.02
7.048,0.02
7.05,0.015
7.052,0.015
7.054,-0.039
7.056,-0.024
7.058,0.005
7.06,0.015
7.062,0.02
7.064,0.029
7.066,-0.024
7.068,-0.034
7.07,-0.059
7.072,-0.088
7.074,-0.034
7.076,-0.005
7.078,-0.029
7.08,0.02
7.082,0.029
7.084,0.02
7.086,0.01
7.088,0.01
7.09,0.005
7.092,0.01
7.094,-0.005
7.096,-0.005
7.098,0.015
7.1,0.015
7.102,-0.029
7.104,0.005
7.106,0.044
7.108,0.02
7.11,0.015
7.112,0.044
7.114,0.0
7.116,-0.054
7.118,-0.049
7.12,-0.024
7.122,0.015
7.124,0.034
7.126,0.024
7.128,0.049
7.13,0.039
7.132,0.034
7.134,0.015
7.136,0.0
7.138,0.015
7.14,0.039
7.142,0.068
7.144,0.088
7.146,0.093
7.148,0.068
7.15,0.063
7.152,0.039
7.154,-0.015
7.156,-0.01
7.158,0.039
7.16,0.029
7.162,-0.01
7.164,-0.024
7.166,0.005
7.168,0.029
7.17,0.0
7.172,-0.054
7.174,-0.054
7.176,-0.015
7.178,-0.01
7.18,-0.01
7.182,0.015
7.184,0.029
7.186,0.029
7.188,0.0
7.19,-0.01
7.192,-0.02
7.194,-0.01
7.196,0.015
7.198,0.034
7.2,0.078
7.202,0.078
7.204,0.059
7.206,0.063
7.208,0.049
7.21,0.02
7.212,0.02
7.214,0.073
7.216,0.093
7.218,0.102
7.22,0.059
7.222,0.083
7.224,0.112
7.226,0.088
7.228,0.044
7.23,0.02
7.232,0.005
7.234,-0.005
7.236,-0.005
7.238,0.029
7.24,0.034
7.242,0.049
7.244,0.068
7.246,0.088
7.248,0.093
7.25,0.112
7.252,0.088
7.254,0.049
7.256,0.024
7.258,0.024
7.26,0.034
7.262,0.024
7.264,0.044
7.266,0.078
7.268,0.098
7.27,0.083
7.272,0.049
7.274,0.059
7.276,0.078
7.278,0.088
7.28,0.088
7.282,0.112
7.284,0.102
7.286,0.107
7.288,0.059
7.29,0.02
7.292,0.034
7.294,-0.005
7.296,-0.01
7.298,0.063
7.3,0.083
7.302,0.088
7.304,0.093
7.306,0.093
7.308,0.068
7.31,0.034
7.312,0.015
7.314,0.024
7.316,0.034
7.318,0.059
7.32,0.059
7.322,0.054
7.324,0.044
7.326,0.029
7.328,0.039
7.33,0.039
7.332,0.029
7.334,0.01
7.336,0.01
7.338,0.068
7.34,0.078
7.342,0.063
7.344,0.063
7.346,0.078
7.348,0.044
7.35,0.034
7.352,0.063
7.354,0.059
7.356,0.098
7.358,0.146
7.36,0.171
7.362,0.146
7.364,0.122
7.366,0.093
7.368,0.063
7.37,0.083
7.372,0.088
7.374,0.068
7.376,0.029
7.378,0.005
7.38,0.039
7.382,0.088
7.384,0.068
7.386,0.073
7.388,0.098
7.39,0.102
7.392,0.112
7.394,0.078
7.396,0.054
7.398,0.039
7.4,0.059
7.402,0.063
7.404,0.093
7.406,0.107
7.408,0.088
7.41,0.088
7.412,0.059
7.414,0.024
7.416,0.015
7.418,0.015
7.42,-0.005
7.422,-0.02
7.424,0.024
7.426,0.054
7.428,0.059
7.43,0.034
7.432,-0.015
7.434,-0.044
7.436,-0.049
7.438,-0.02
7.44,0.034
7.442,0.039
7.444,0.059
7.446,0.088
7.448,0.171
7.45,0.268
7.452,0.337
7.454,0.459
7.456,0.576
7.458,0.615
7.46,0.625
7.462,0.673
7.464,0.639
7.466,0.561
7.468,0.517
7.47,0.473
7.472,0.371
7.474,0.234
7.476,0.151
7.478,0.239
7.48,0.356
7.482,0.386
7.484,0.356
7.486,0.303
7.488,0.22
7.49,0.156
7.492,0.151
7.494,0.142
7.496,0.146
7.498,0.185
7.5,0.166
7.502,0.088
7.504,0.039
7.506,0.029
7.508,0.015
7.51,-0.01
7.512,0.0
7.514,0.083
7.516,0.093
7.518,0.059
7.52,0.039
7.522,0.049
7.524,0.039
7.526,0.073
7.528,0.049
7.53,0.039
7.532,0.044
7.534,0.005
7.536,0.0
7.538,0.02
7.54,0.054
7.542,0.073
7.544,0.059
7.546,0.078
7.548,0.034
7.55,0.01
7.552,-0.034
7.554,-0.029
7.556,-0.015
7.558,0.0
7.56,-0.01
7.562,-0.005
7.564,-0.015
7.566,0.01
7.568,0.015
7.57,0.01
7.572,-0.005
7.574,-0.024
7.576,-0.049
7.578,-0.034
7.58,-0.039
7.582,-0.015
7.584,0.02
7.586,0.034
7.588,0.039
7.59,-0.005
7.592,-0.039
7.594,-0.059
7.596,-0.088
7.598,-0.039
7.6,0.005
7.602,-0.01
7.604,0.0
7.606,-0.01
7.608,0.024
7.61,0.054
7.612,0.034
7.614,-0.02
7.616,-0.039
7.618,0.015
7.62,0.015
7.622,0.01
7.624,0.01
7.626,0.029
7.628,0.024
7.63,0.01
7.632,-0.044
7.634,-0.102
7.636,-0.107
7.638,-0.093
7.64,-0.088
7.642,-0.059
7.644,-0.005
7.646,0.005
7.648,0.005
7.65,0.015
7.652,0.024
7.654,-0.024
7.656,-0.054
7.658,-0.054
7.66,-0.034
7.662,0.01
7.664,-0.015
7.666,-0.039
7.668,-0.029
7.67,-0.024
7.672,-0.034
7.674,-0.054
7.676,-0.063
7.678,-0.054
7.68,-0.039
7.682,-0.024
7.684,-0.02
7.686,-0.02
7.688,-0.059
7.69,-0.044
7.692,-0.044
7.694,-0.054
7.696,-0.054
7.698,-0.02
7.7,0.024
7.702,-0.02
7.704,-0.059
7.706,-0.054
7.708,-0.059
7.71,-0.054
7.712,-0.112
7.714,-0.161
7.716,-0.117
7.718,-0.068
7.72,-0.049
7.722,0.005
7.724,0.01
7.726,0.005
7.728,0.005
7.73,-0.01
7.732,0.0
7.734,-0.039
7.736,-0.083
7.738,-0.063
7.74,-0.029
7.742,0.01
7.744,0.015
7.746,0.015
7.748,0.015
7.75,0.02
7.752,0.01
7.754,0.005
7.756,0.034
7.758,0.063
7.76,0.029
7.762,0.024
7.764,0.039
7.766,0.073
7.768,0.034
7.77,-0.01
7.772,-0.01
7.774,0.005
7.776,0.039
7.778,0.068
7.78,0.088
7.782,0.088
7.784,0.088
7.786,0.112
7.788,0.078
7.79,0.078
7.792,0.078
7.794,0.054
7.796,0.029
7.798,0.01
7.8,0.01
7.802,0.059
7.804,0.112
7.806,0.093
7.808,0.059
7.81,0.078
7.812,0.083
7.814,0.059
7.816,0.034
7.818,0.054
7.82,0.078
7.822,0.088
7.824,0.107
7.826,0.137
7.828,0.098
7.83,0.073
7.832,0.034
7.834,0.02
7.836,0.034
7.838,0.059
7.84,0.098
7.842,0.127
7.844,0.161
7.846,0.142
7.848,0.132
7.85,0.146
7.852,0.127
7.854,0.117
7.856,0.073
7.858,0.049
7.86,0.078
7.862,0.098
7.864,0.122
7.866,0.102
7.868,0.088
7.87,0.093
7.872,0.063
7.874,0.034
7.876,0.034
7.878,0.068
7.88,0.132
7.882,0.156
7.884,0.156
7.886,0.176
7.888,0.142
7.89,0.098
7.892,0.054
7.894,0.029
7.896,0.049
7.898,0.078
7.9,0.098
7.902,0.146
7.904,0.146
7.906,0.156
7.908,0.176
7.91,0.151
7.912,0.142
7.914,0.122
7.916,0.102
7.918,0.117
7.92,0.073
7.922,0.068
7.924,0.093
7.926,0.073
7.928,-0.015
7.93,-0.063
7.932,-0.107
7.934,-0.088
7.936,-0.049
7.938,-0.049
7.94,-0.083
7.942,-0.112
7.944,-0.034
7.946,0.039
7.948,0.142
7.95,0.312
7.952,0.444
7.954,0.459
7.956,0.42
7.958,0.42
7.96,0.395
7.962,0.346
7.964,0.342
7.966,0.361
7.968,0.371
7.97,0.327
7.972,0.229
7.974,0.166
7.976,0.205
7.978,0.288
7.98,0.351
7.982,0.342
7.984,0.254
7.986,0.21
7.988,0.2
7.99,0.234
7.992,0.205
7.994,0.146
7.996,0.107
7.998,0.078
8.0,0.049
8.002,0.039
8.004,0.059
8.006,0.088
8.008,0.098
8.01,0.102
8.012,0.054
8.014,0.01
8.016,0.029
8.018,0.068
8.02,0.068
8.022,0.088
8.024,0.117
8.026,0.132
8.028,0.122
8.03,0.122
8.032,0.122
8.034,0.088
8.036,0.063
8.038,0.083
8.04,0.102
8.042,0.117
8.044,0.112
8.046,0.102
8.048,0.093
8.05,0.142
8.052,0.127
8.054,0.083
8.056,0.059
8.058,0.029
8.06,0.034
8.062,0.054
8.064,0.059
8.066,0.068
8.068,0.063
8.07,0.049
8.072,0.054
8.074,0.054
8.076,0.054
8.078,0.054
8.08,0.049
8.082,0.083
8.084,0.098
8.086,0.073
8.088,0.068
8.09,0.098
8.092,0.088
8.094,0.054
8.096,0.034
8.098,0.039
8.1,0.01
8.102,0.02
8.104,0.073
8.106,0.112
8.108,0.122
8.11,0.068
8.112,0.059
8.114,0.063
8.116,0.054
8.118,0.044
8.12,0.044
8.122,0.078
8.124,0.122
8.126,0.098
8.128,0.054
8.13,0.044
8.132,0.044
8.134,0.029
8.136,0.049
8.138,0.059
8.14,0.063
8.142,0.088
8.144,0.102
8.146,0.088
8.148,0.078
8.15,0.073
8.152,0.083
8.154,0.054
8.156,0.059
8.158,0.078
8.16,0.049
8.162,0.049
8.164,0.059
8.166,0.063
8.168,0.068
8.17,0.073
8.172,0.063
8.174,0.054
8.176,0.02
8.178,0.02
8.18,0.093
8.182,0.137
8.184,0.127
8.186,0.102
8.188,0.093
8.19,0.093
8.192,0.078
8.194,0.039
8.196,0.054
8.198,0.083
8.2,0.088
8.202,0.078
8.204,0.078
8.206,0.063
8.208,0.083
8.21,0.132
8.212,0.127
8.214,0.088
8.216,0.078
8.218,0.059
8.22,0.054
8.222,0.02
8.224,0.02
8.226,0.054
8.228,0.083
8.23,0.063
8.232,0.034
8.234,0.02
8.236,0.039
8.238,0.059
8.24,0.068
8.242,0.088
8.244,0.088
8.246,0.068
8.248,0.029
8.25,0.034
8.252,0.063
8.254,0.049
8.256,0.049
8.258,0.039
8.26,0.024
8.262,0.024
8.264,0.068
8.266,0.107
8.268,0.102
8.27,0.073
8.272,0.063
8.274,0.059
8.276,0.024
8.278,0.02
8.28,0.054
8.282,0.078
8.284,0.122
8.286,0.102
8.288,0.093
8.29,0.088
8.292,0.049
8.294,0.044
8.296,0.049
8.298,0.073
8.3,0.088
8.302,0.073
8.304,0.063
8.306,0.088
8.308,0.073
8.31,0.063
8.312,0.063
8.314,0.059
8.316,0.054
8.318,0.034
8.32,0.039
8.322,0.088
8.324,0.054
8.326,0.044
8.328,0.059
8.33,0.073
8.332,0.083
8.334,0.024
8.336,-0.005
8.338,0.054
8.34,0.117
8.342,0.137
8.344,0.112
8.346,0.102
8.348,0.093
8.35,0.063
8.352,0.049
8.354,0.054
8.356,0.029
8.358,0.029
8.36,0.034
8.362,0.049
8.364,0.102
8.366,0.156
8.368,0.117
8.37,0.073
8.372,0.044
8.374,0.02
8.376,0.005
8.378,0.02
8.38,0.015
8.382,0.01
8.384,0.039
8.386,0.073
8.388,0.024
8.39,0.015
8.392,0.0
8.394,-0.005
8.396,0.005
8.398,-0.015
8.4,-0.015
8.402,-0.005
8.404,0.024
8.406,0.044
8.408,0.039
8.41,0.039
8.412,0.039
8.414,0.02
8.416,0.0
8.418,0.01
8.42,0.034
8.422,0.044
8.424,0.034
8.426,0.01
8.428,0.0
8.43,0.015
8.432,0.034
8.434,0.039
8.436,0.059
8.438,0.068
8.44,0.073
8.442,0.098
8.444,0.122
8.446,0.102
8.448,0.098
8.45,0.088
8.452,0.088
8.454,0.044
8.456,0.02
8.458,0.044
8.46,0.073
8.462,0.054
8.464,0.049
8.466,0.098
8.468,0.107
8.47,0.088
8.472,0.034
8.474,0.024
8.476,0.029
8.478,0.039
8.48,0.068
8.482,0.068
8.484,0.063
8.486,0.078
8.488,0.068
8.49,0.049
8.492,0.01
8.494,-0.015
8.496,-0.029
8.498,0.0
8.5,0.02
8.502,0.049
8.504,0.054
8.506,0.083
8.508,0.098
8.51,0.098
8.512,0.068
8.514,0.029
8.516,0.02
8.518,0.034
8.52,0.049
8.522,0.049
8.524,0.039
8.526,0.029
8.528,0.034
8.53,0.044
8.532,0.029
8.534,0.044
8.536,0.039
8.538,0.029
8.54,0.015
8.542,0.01
8.544,0.01
8.546,0.034
8.548,0.049
8.55,0.02
8.552,0.01
8.554,0.049
8.556,0.073
8.558,0.078
8.56,0.083
8.562,0.083
8.564,0.078
8.566,0.102
8.568,0.098
8.57,0.107
8.572,0.132
8.574,0.068
8.576,0.024
8.578,0.02
8.58,0.024
8.582,0.034
8.584,0.039
8.586,0.059
8.588,0.068
8.59,0.054
8.592,0.034
8.594,0.024
8.596,0.005
8.598,0.0
8.6,0.02
8.602,0.063
8.604,0.073
8.606,0.102
8.608,0.063
8.61,0.034
8.612,0.054
8.614,0.073
8.616,0.073
8.618,0.059
8.62,0.044
8.622,0.034
8.624,0.044
8.626,0.044
8.628,0.039
8.63,0.068
8.632,0.068
8.634,0.015
8.636,-0.005
8.638,0.024
8.64,0.024
8.642,0.039
8.644,0.059
8.646,0.063
8.648,0.029
8.65,-0.01
8.652,-0.034
8.654,-0.02
8.656,0.01
8.658,0.044
8.66,0.039
8.662,0.015
8.664,0.005
8.666,0.0
8.668,-0.024
8.67,-0.039
8.672,-0.068
8.674,-0.132
8.676,-0.161
8.678,-0.156
8.68,-0.151
8.682,-0.102
8.684,-0.039
8.686,0.0
8.688,-0.015
8.69,-0.039
8.692,0.0
8.694,0.083
8.696,0.161
8.698,0.288
8.7,0.42
8.702,0.542
8.704,0.62
8.706,0.659
8.708,0.698
8.71,0.664
8.712,0.537
8.714,0.41
8.716,0.342
8.718,0.317
8.72,0.268
8.722,0.224
8.724,0.249
8.726,0.317
8.728,0.288
8.73,0.205
8.732,0.132
8.734,0.088
8.736,0.078
8.738,0.088
8.74,0.102
8.742,0.107
8.744,0.151
8.746,0.146
8.748,0.068
8.75,0.029
8.752,0.0
8.754,-0.054
8.756,-0.063
8.758,-0.049
8.76,-0.02
8.762,-0.01
8.764,-0.02
8.766,-0.039
8.768,-0.034
8.77,-0.034
8.772,-0.068
8.774,-0.083
8.776,-0.088
8.778,-0.054
8.78,0.005
8.782,-0.005
8.784,-0.02
8.786,-0.024
8.788,-0.024
8.79,-0.049
8.792,-0.063
8.794,-0.098
8.796,-0.151
8.798,-0.142
8.8,-0.063
8.802,0.0
8.804,-0.005
8.806,-0.034
8.808,-0.029
8.81,-0.068
8.812,-0.117
8.814,-0.122
8.816,-0.117
8.818,-0.117
8.82,-0.102
8.822,-0.088
8.824,-0.059
8.826,-0.063
8.828,-0.063
8.83,-0.054
8.832,-0.078
8.834,-0.088
8.836,-0.068
8.838,-0.059
8.84,-0.083
8.842,-0.073
8.844,-0.049
8.846,0.0
8.848,0.0
8.85,0.005
8.852,-0.034
8.854,-0.107
8.856,-0.093
8.858,-0.059
8.86,-0.044
8.862,-0.073
8.864,-0.102
8.866,-0.083
8.868,-0.073
8.87,-0.098
8.872,-0.093
8.874,-0.068
8.876,-0.073
8.878,-0.093
8.88,-0.102
8.882,-0.107
8.884,-0.078
8.886,-0.049
8.888,-0.054
8.89,-0.054
8.892,-0.054
8.894,-0.049
8.896,-0.039
8.898,-0.059
8.9,-0.093
8.902,-0.093
8.904,-0.068
8.906,-0.068
8.908,-0.078
8.91,-0.083
8.912,-0.073
8.914,-0.054
8.916,-0.054
8.918,-0.054
8.92,-0.059
8.922,-0.059
8.924,-0.039
8.926,-0.034
8.928,-0.034
8.93,-0.02
8.932,-0.039
8.934,-0.093
8.936,-0.122
8.938,-0.117
8.94,-0.137
8.942,-0.146
8.944,-0.127
8.946,-0.098
8.948,-0.088
8.95,-0.083
8.952,-0.088
8.954,-0.088
8.956,-0.122
8.958,-0.088
8.96,-0.078
8.962,-0.063
8.964,-0.049
8.966,-0.049
8.968,-0.054
8.97,-0.068
8.972,-0.068
8.974,-0.063
8.976,-0.078
8.978,-0.068
8.98,-0.044
8.982,-0.059
8.984,-0.059
8.986,-0.034
8.988,0.01
8.99,0.005
8.992,-0.029
8.994,-0.044
8.996,-0.039
8.998,-0.015
9.0,-0.015
9.002,-0.02
9.004,-0.015
9.006,0.0
9.008,-0.005
9.01,-0.034
9.012,-0.034
9.014,-0.024
9.016,-0.01
9.018,-0.029
9.02,-0.02
9.022,0.01
9.024,0.02
9.026,0.02
9.028,0.024
9.03,0.0
9.032,0.024
9.034,0.068
9.036,0.068
9.038,0.068
9.04,0.068
9.042,0.078
9.044,0.073
9.046,0.049
9.048,0.059
9.05,0.01
9.052,-0.049
9.054,-0.068
9.056,-0.02
9.058,0.0
9.06,0.024
9.062,0.044
9.064,0.088
9.066,0.112
9.068,0.093
9.07,0.049
9.072,0.015
9.074,0.039
9.076,0.044
9.078,0.029
9.08,0.059
9.082,0.049
9.084,0.063
9.086,0.093
9.088,0.049
9.09,0.034
9.092,0.044
9.094,0.039
9.096,0.039
9.098,0.049
9.1,0.039
9.102,-0.005
9.104,0.044
9.106,0.112
9.108,0.127
9.11,0.107
9.112,0.068
9.114,0.034
9.116,0.044
9.118,0.078
9.12,0.073
9.122,0.083
9.124,0.063
9.126,0.02
9.128,0.054
9.13,0.063
9.132,0.039
9.134,-0.005
9.136,-0.02
9.138,0.01
9.14,0.0
9.142,0.02
9.144,0.049
9.146,0.039
9.148,0.034
9.15,0.059
9.152,0.029
9.154,-0.015
9.156,-0.054
9.158,-0.044
9.16,-0.01
9.162,0.029
9.164,0.029
9.166,0.029
9.168,0.034
9.17,0.034
9.172,0.015
9.174,0.024
9.176,-0.01
9.178,-0.034
9.18,0.005
9.182,0.029
9.184,0.029
9.186,0.063
9.188,0.044
9.19,0.015
9.192,-0.015
9.194,-0.029
9.196,0.005
9.198,0.049
9.2,0.044
9.202,0.068
9.204,0.078
9.206,0.083
9.208,0.083
9.21,0.083
9.212,0.034
9.214,0.015
9.216,-0.024
9.218,-0.039
9.22,-0.029
9.222,0.01
9.224,0.059
9.226,0.078
9.228,0.054
9.23,0.034
9.232,0.029
9.234,0.02
9.236,-0.005
9.238,0.005
9.24,0.039
9.242,0.059
9.244,0.078
9.246,0.073
9.248,0.034
9.25,0.029
9.252,0.01
9.254,-0.034
9.256,-0.005
9.258,0.049
9.26,0.073
9.262,0.088
9.264,0.063
9.266,0.049
9.268,0.034
9.27,-0.029
9.272,-0.068
9.274,-0.083
9.276,-0.078
9.278,-0.049
9.28,-0.044
9.282,-0.029
9.284,-0.044
9.286,-0.049
9.288,-0.034
9.29,-0.01
9.292,0.0
9.294,0.059
9.296,0.21
9.298,0.425
9.3,0.493
9.302,0.503
9.304,0.532
9.306,0.537
9.308,0.468
9.31,0.41
9.312,0.371
9.314,0.351
9.316,0.293
9.318,0.215
9.32,0.166
9.322,0.259
9.324,0.366
9.326,0.332
9.328,0.273
9.33,0.229
9.332,0.181
9.334,0.161
9.336,0.142
9.338,0.132
9.34,0.137
9.342,0.107
9.344,0.054
9.346,0.01
9.348,-0.015
9.35,-0.029
9.352,-0.029
9.354,-0.059
9.356,-0.059
9.358,-0.024
9.36,0.024
9.362,0.054
9.364,0.039
9.366,0.029
9.368,0.015
9.37,0.034
9.372,0.049
9.374,0.01
9.376,-0.005
9.378,-0.02
9.38,-0.034
9.382,-0.039
9.384,0.005
9.386,0.044
9.388,-0.015
9.39,-0.024
9.392,0.024
9.394,0.02
9.396,0.0
9.398,0.024
9.4,0.034
9.402,0.029
9.404,0.034
9.406,0.044
9.408,0.034
9.41,0.015
9.412,-0.049
9.414,-0.068
9.416,-0.054
9.418,-0.02
9.42,0.044
9.422,0.054
9.424,0.029
9.426,0.049
9.428,0.054
9.43,0.073
9.432,0.068
9.434,0.024
9.436,-0.02
9.438,-0.01
9.44,-0.01
9.442,0.015
9.444,0.034
9.446,0.039
9.448,0.029
9.45,0.01
9.452,-0.01
9.454,-0.088
9.456,-0.098
9.458,-0.039
9.46,-0.049
9.462,-0.039
9.464,-0.029
9.466,-0.015
9.468,-0.034
9.47,-0.059
9.472,-0.059
9.474,-0.039
9.476,-0.015
9.478,0.034
9.48,0.015
9.482,-0.015
9.484,-0.029
9.486,-0.015
9.488,0.0
9.49,0.01
9.492,-0.024
9.494,-0.054
9.496,-0.059
9.498,-0.054
9.5,-0.054
9.502,-0.044
9.504,-0.024
9.506,0.024
9.508,0.029
9.51,0.034
9.512,0.015
9.514,0.0
9.516,-0.01
9.518,0.0
9.52,0.005
9.522,0.029
9.524,0.049
9.526,0.054
9.528,0.054
9.53,0.059
9.532,0.054
9.534,0.01
9.536,-0.015
9.538,0.0
9.54,0.01
9.542,0.024
9.544,0.01
9.546,0.01
9.548,0.029
9.55,0.005
9.552,0.02
9.554,0.02
9.556,0.005
9.558,0.029
9.56,0.049
9.562,0.088
9.564,0.093
9.566,0.063
9.568,0.054
9.57,0.02
9.572,0.044
9.574,0.112
9.576,0.083
9.578,0.029
9.58,0.049
9.582,0.073
9.584,0.088
9.586,0.083
9.588,0.093
9.59,0.102
9.592,0.073
9.594,0.054
9.596,0.034
9.598,0.049
9.6,0.068
9.602,0.054
9.604,0.088
9.606,0.132
9.608,0.117
9.61,0.102
9.612,0.083
9.614,0.083
9.616,0.088
9.618,0.083
9.62,0.068
9.622,0.073
9.624,0.059
9.626,0.054
9.628,0.083
9.63,0.107
9.632,0.078
9.634,0.049
9.636,0.02
9.638,0.073
9.64,0.073
9.642,0.068
9.644,0.107
9.646,0.142
9.648,0.137
9.65,0.137
9.652,0.102
9.654,0.093
9.656,0.054
9.658,0.049
9.66,0.098
9.662,0.132
9.664,0.112
9.666,0.137
9.668,0.137
9.67,0.122
9.672,0.093
9.674,0.102
9.676,0.112
9.678,0.102
9.68,0.088
9.682,0.107
9.684,0.142
9.686,0.112
9.688,0.102
9.69,0.132
9.692,0.156
9.694,0.146
9.696,0.098
9.698,0.078
9.7,0.102
9.702,0.151
9.704,0.151
9.706,0.161
9.708,0.176
9.71,0.156
9.712,0.127
9.714,0.107
9.716,0.088
9.718,0.093
9.72,0.098
9.722,0.142
9.724,0.161
9.726,0.161
9.728,0.127
9.73,0.127
9.732,0.127
9.734,0.088
9.736,0.054
9.738,0.059
9.74,0.122
9.742,0.176
9.744,0.171
9.746,0.127
9.748,0.112
9.75,0.122
9.752,0.088
9.754,0.083
9.756,0.039
9.758,0.039
9.76,0.083
9.762,0.102
9.764,0.112
9.766,0.151
9.768,0.137
9.77,0.142
9.772,0.142
9.774,0.117
9.776,0.107
9.778,0.107
9.78,0.122
9.782,0.156
9.784,0.146
9.786,0.142
9.788,0.166
9.79,0.151
9.792,0.117
9.794,0.107
9.796,0.142
9.798,0.122
9.8,0.098
9.802,0.112
9.804,0.112
9.806,0.122
9.808,0.107
9.81,0.107
9.812,0.107
9.814,0.112
9.816,0.083
9.818,0.107
9.82,0.142
9.822,0.151
9.824,0.151
9.826,0.161
9.828,0.142
9.83,0.122
9.832,0.107
9.834,0.078
9.836,0.073
9.838,0.098
9.84,0.107
9.842,0.161
9.844,0.205
9.846,0.19
9.848,0.2
9.85,0.176
9.852,0.102
9.854,0.098
9.856,0.093
9.858,0.078
9.86,0.063
9.862,0.078
9.864,0.098
9.866,0.122
9.868,0.102
9.87,0.093
9.872,0.142
9.874,0.117
9.876,0.068
9.878,0.093
9.88,0.132
9.882,0.142
9.884,0.132
9.886,0.112
9.888,0.098
9.89,0.098
9.892,0.083
9.894,0.049
9.896,0.034
9.898,0.049
9.9,0.029
9.902,0.02
9.904,0.049
9.906,0.102
